UTM.EASTIN,UTM.NORTHI
-71.73704719649794,43.936468703747764
-71.73725140048705,43.93657184727824
-71.73714923617861,43.93652027705283
-71.73748083869017,43.936413202173775
-71.73726673588138,43.93663450216377
-71.7371185657415,43.93639496723655
-71.73722060535138,43.93644654048006
-71.73732276958883,43.93649811064386
-71.7369604961463,43.936479875217245
-71.73729197434984,43.93637280386639
-71.7371744710123,43.936258488831506
-71.73856949334788,43.937468113247924
-71.73872981798525,43.93760588848475
-71.7383788305285,43.93758396566148
-71.7385391550633,43.93772174116698
-71.7382911117125,43.93757841658997
-71.73881753686595,43.937611437216965
-71.73853160054138,43.93778512491548
-71.73845899063737,43.93765280847861
-71.73864965763876,43.93753704586379
-71.73857717226095,43.937404726510955
-71.7386344243897,43.93766381635605
-71.7384742242591,43.93752603799997
-71.73855438852432,43.93759497068295
-71.73990002197728,43.93719985981767
-71.73899812494479,43.93713254603249
-71.74005833605467,43.9368139644385
-71.74012362829434,43.93707979308207
-71.73969046478001,43.93686105530069
-71.73975575545128,43.93712688419391
-71.74015931863477,43.93670962472571
-71.73954607901658,43.9367881722993
-71.73965477147617,43.93723122357943
-71.74026801545203,43.93715267531297
-71.74008010006354,43.93690257399339
-71.74010186414343,43.93699118354126
-71.73993570961224,43.93682960156735
-71.73995747757954,43.93691830108296
-71.73997924148517,43.937006910658575
-71.74000100546185,43.93709552022713
-71.73981308723164,43.936845328499075
-71.73983485089194,43.93693393810946
-71.73985661462329,43.9370225477128
-71.73987837842567,43.937111157309076
-71.73971222826607,43.936949664938815
-71.73973399182314,43.93703827456988
-71.73940168946977,43.93671519917227
-71.73946698280119,43.93698111820719
-71.73903382230849,43.93676237784945
-71.7390989854854,43.93702821018641
-71.73961136895197,43.93705400129687
-71.73950254861613,43.93661086299935
-71.7394234524652,43.936803808879965
-71.73944521966364,43.93689250851361
-71.7392790671537,43.93673092552811
-71.7393008299749,43.93681953526352
-71.7393225928671,43.93690814499188
-71.73934423137622,43.93699675769896
-71.73915644476662,43.93674665175383
-71.73917820741354,43.936835261516975
-71.73919997013151,43.93692387127308
-71.73922160846634,43.93701248400773
-71.73905558478117,43.93685098764033
-71.73907734732488,43.936939597424164
-71.73892513133222,43.936319235871075
-71.73899029344499,43.9365850683135
-71.73855726201556,43.9363663230286
-71.73862242669051,43.93663224565331
-71.73888943342084,43.936689404056246
-71.739025990698,43.936214900108595
-71.73913468219071,43.936658041983655
-71.73841287879542,43.936293438521226
-71.7385215659305,43.936736581088915
-71.73894689344989,43.936407845697154
-71.73896865563859,43.936496455516185
-71.73880250967456,43.936334961698044
-71.73882427161797,43.936423571551856
-71.73884590917925,43.9365121843838
-71.73886767126453,43.93660079422354
-71.73867988381511,43.936350597461846
-71.73870164971501,43.93643929727646
-71.73872328710199,43.93652791013601
-71.73874504901302,43.93661652000347
-71.73857902361044,43.936454932937885
-71.73860066495371,43.9365436357581
-71.73951038483493,43.937158340559165
-71.73957567509945,43.937424169555456
-71.73914251092762,43.93720542971891
-71.73918591219902,43.9373826522088
-71.73979916259847,43.93730419634006
-71.73982092643958,43.93739280594296
-71.73967653507194,43.93731983321713
-71.73969830287115,43.93740853278077
-71.73996531402335,43.937465688543206
-71.73935206636757,43.93754423527305
-71.73908505124528,43.93748698813751
-71.73945292693409,43.9374398991189
-71.7393303031527,43.93745562556623
-71.7395321481854,43.93724695023163
-71.7395539116069,43.93733555989707
-71.73938776164738,43.937174067053526
-71.7394095248236,43.93726267675373
-71.73943128807085,43.9373512864469
-71.73930854000885,43.937367015852345
-71.73926513425707,43.93718970348477
-71.73928690139076,43.937278403145726
-71.73916427375528,43.93729403947457
-71.88970770113286,44.037017496875436
-71.88911525331748,44.036981174313055
-71.88978770697445,44.03694839894844
-71.88919513517632,44.03691207993829
-71.88986758798423,44.03687930412498
-71.88927501247754,44.036842895592066
-71.88961191746516,44.036959780972175
-71.88901947026014,44.03692345789496
-71.88969192334743,44.03689068311081
-71.88909935215977,44.036854363585746
-71.88977180439801,44.03682158835289
-71.88917923387477,44.0367852692249
-71.88951613835575,44.03690215490281
-71.88892356711324,44.0368658344651
-71.88959614427881,44.03683305710708
-71.88900357370072,44.03679673706711
-71.8896760253703,44.03676396241465
-71.88908345545663,44.036727642771794
-71.88943645176185,44.03690597242437
-71.88884388050833,44.03686965157259
-71.88971565019291,44.037080857217816
-71.88912307709336,44.03704453786882
-71.88966807641242,44.03670060206412
-71.88907562740958,44.03666418928806
-71.88995541808512,44.03687356957141
-71.88936297162572,44.03683724825959
-71.88913274896342,44.03733581195245
-71.88917505555375,44.03725110290825
-71.88921736640181,44.037166483770406
-71.88901532003943,44.0373052023421
-71.88905763115272,44.03722058325697
-71.88910006242563,44.03713587108396
-71.88889802025132,44.03727467937306
-71.88894033151455,44.03719006032711
-71.88898263829006,44.03710535134773
-71.8888180900403,44.03730173050438
-71.88917024347101,44.03739338289529
-71.88894514415755,44.037047780330845
-71.88929729623754,44.03713943236871
-71.88942835785662,44.03769412445779
-71.88949964826811,44.03762029564661
-71.88957093850479,44.037546466794865
-71.88932601503058,44.03764269640947
-71.88939730551422,44.037568867659886
-71.88946859582308,44.037495038869686
-71.88922354773091,44.03759127141877
-71.88929483828687,44.037517442730845
-71.88936612866803,44.03744361400233
-71.8891367354822,44.037602561542904
-71.88944388408194,44.03775675285135
-71.88935059825006,44.03738089567089
-71.8896577505723,44.03753517634477
-71.88976100912683,44.03730010378603
-71.88976074871518,44.03721007985086
-71.88976036366404,44.03712005906963
-71.88963621702025,44.037300291579356
-71.88963596117135,44.03721035755859
-71.88963557630932,44.03712033677183
-71.889511553927,44.0373005660011
-71.88951116924584,44.03721054521005
-71.88951078457296,44.03712052441774
-71.88945348323946,44.03734083896264
-71.88981925037501,44.03734031364102
-71.88945266839612,44.03708031123759
-71.88981818463259,44.03707979227256
-71.89022514307808,44.03617386623979
-71.89024641288627,44.03608518785044
-71.89026780728261,44.03599650630193
-71.89028907697693,44.035907827905646
-71.8901022185674,44.03615852200441
-71.89012348855604,44.036069843632916
-71.89014488313282,44.03598116210244
-71.8901661530076,44.03589248372402
-71.88997928973961,44.03614308771503
-71.89000055990869,44.03605440936143
-71.89002195466587,44.03596572784895
-71.89004322472108,44.03587704948842
-71.8898563653428,44.03612774321128
-71.88987763569232,44.03603906487556
-71.88989903062992,44.03595038338108
-71.8899203008656,44.03586170503844
-71.88971204139696,44.03620099012301
-71.88981876769712,44.035757589051045
-71.89032667768997,44.036277981820355
-71.89043339947936,44.035834580299394
-71.88959912654558,44.03574739338403
-71.88963108378435,44.0356603352283
-71.88966304530896,44.03557336698484
-71.88969500674614,44.03548639873379
-71.88947856914054,44.03572424593102
-71.88951053092026,44.03563727772415
-71.88954249261255,44.035550309509695
-71.88957445421737,44.03546334128769
-71.88935789155178,44.03570119142257
-71.88938985349935,44.035614223244735
-71.88942181535947,44.03552725505934
-71.88945377713215,44.03544028686635
-71.889237338695,44.03567813362932
-71.88926930081021,44.03559116548051
-71.88930126283798,44.0355041973241
-71.8893332247783,44.035417229160124
-71.88924463015972,44.03530711326151
-71.8898475161708,44.035422397842495
-71.89034709111175,44.0356663376825
-71.89036836059435,44.03557765927336
-71.890389754664,44.03548897770498
-71.89041102403274,44.03540029928893
-71.89022416325956,44.035650903629865
-71.89024543292258,44.03556222523861
-71.89026682717265,44.03547354368824
-71.89028809672183,44.03538486529006
-71.89010123983863,44.035635559362845
-71.8901225096821,44.03554688098947
-71.8901439041126,44.03545819945712
-71.89016517384222,44.03536952107682
-71.88997831210067,44.03562012504183
-71.88999958212457,44.035531446686335
-71.89002097673547,44.035442765171986
-71.89004224664552,44.03535408680957
-71.8898341185324,44.03569345884061
-71.88994071855687,44.03525006082468
-71.89044862064308,44.035770363260596
-71.89055534080121,44.03532696164046
-71.88943932154643,44.03618232436967
-71.88947128359582,44.036095356171664
-71.88950324118457,44.036008298046234
-71.88953520305901,44.035921329833066
-71.88931876767604,44.03615926669148
-71.8893507298931,44.03607229852248
-71.88938268764967,44.03598524042604
-71.88941464969179,44.0358982722419
-71.88919821389311,44.03613620888329
-71.88923017627782,44.03604924074331
-71.88926213420224,44.03596218267589
-71.889294096412,44.03587521452076
-71.88907753555227,44.03611315409954
-71.88910949810483,44.036026185988604
-71.88914145619727,44.0359391279502
-71.88917341857488,44.03585215982411
-71.88892501913662,44.0361770641056
-71.88952791353508,44.03629235013732
-71.89025040556032,44.03478450548249
-71.89025002434836,44.03469457460893
-71.89024976341257,44.03460455065869
-71.8902493778428,44.03451452986276
-71.89012562314295,44.03478478358762
-71.89012523774595,44.03469476278869
-71.8901249769993,44.03460473883303
-71.89012459599256,44.034514807951396
-71.8900008407173,44.0347850615563
-71.89000058015169,44.034695037596514
-71.89000019495187,44.03460501679077
-71.88999980976033,44.034514995983756
-71.88987617855229,44.03478524631354
-71.8898757935333,44.034695225503526
-71.88987541289617,44.03460529461209
-71.88987515253565,44.03451527064435
-71.88975165630575,44.03487554797885
-71.8903754491103,44.034874251183254
-71.88974998585553,44.03442552750447
-71.89037377830847,44.03442432076585
-71.88908482792785,44.03574213373821
-71.8896878427778,44.03585741588945
